id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1xKqK9hrIRN0rnHbRfmbv5,"Orfeo ed Euridice, Wq. 30 / Act 2: Dance of the Blessed Spirits (Melody in B minor)",Christoph Willibald Gluck,"['classical', 'classical era', 'early music', 'galante era']",0.072,0.0538,11,-25.076,0,0.0462,0.974,0.822,0.101,0.0618,68.007,189000,5
4XPq8MBYuWi4Z5PzmebwYo,Open,Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",0.258,0.0238,0,-28.865,0,0.0428,0.994,0.904,0.106,0.0757,140.596,182647,3
50mxnK4endZNXF00cyoKh2,A Good Person Main Theme,Bryce Dessner,"['21st century classical', 'american 21st century classical']",0.577,0.0227,5,-23.993,0,0.0419,0.992,0.895,0.0857,0.179,112.226,146827,4
3hWbgzfP4jE9rd6Tathuig,Iris,Daigo Hanada,"['japanese piano', 'neo-classical']",0.404,0.0409,3,-32.98,0,0.0433,0.989,0.908,0.0889,0.264,142.235,259375,3
7yNdc5jF4CAe2TzFadHPKK,Sakamoto: Opus,Gina Alice,['german classical piano'],0.398,0.0252,9,-26.613,0,0.0624,0.992,0.914,0.108,0.117,74.696,291319,4
6LKYTKdEEgikRjVjKXj3d9,Ellis Island,Meredith Monk,"['21st century classical', 'american contemporary classical', 'contemporary classical', 'experimental vocal', 'minimalism', 'spectra']",0.426,0.0616,9,-32.623,0,0.0417,0.996,0.907,0.0945,0.516,134.44,182373,3
0fqveSCZR2TqGAtEid72Ua,Music For Growing Flowers - Pt. 8,Erland Cooper,['neo-classical'],0.402,0.0275,0,-25.462,1,0.0686,0.963,0.896,0.125,0.365,76.219,73679,5
76PT3Wp1xEYDkMFeLj5H8d,"Suite No. 2 in F Major, HWV 427: I. Adagio",George Frideric Handel,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.309,0.0108,5,-36.169,1,0.0478,0.994,0.929,0.0565,0.2,128.544,156467,3
21Fs9UuXGoESVVESdWTxZ5,Danny Boy,Xuefei Yang,"['chinese classical performance', 'classical guitar']",0.464,0.0216,4,-25.896,1,0.0466,0.987,0.863,0.0974,0.235,101.965,212040,4
0ftAOThcYwpSDapJhDOy7o,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",Wolfgang Amadeus Mozart,"['classical', 'classical era', 'lullaby']",0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.551,284000,4
6Olyr6tQ7DKWPJro6nn35C,Short Ride in a Fast Machine,John Adams,"['21st century classical', 'american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']",0.392,0.501,2,-12.513,1,0.146,0.682,0.909,0.442,0.113,152.481,246760,3
4VpLwqzkob5lUeTE9rCqcK,"Beau soir, L. 6 (L. 84) (Arr. Heifetz for Violin and Piano)",Claude Debussy,"['classical', 'impressionism', 'post-romantic era']",0.184,0.0365,6,-28.57,0,0.0451,0.978,0.000201,0.0691,0.0352,92.433,134929,4
3hgRiVuiBWVbpd4kBQD68m,"Nacht und Träume, Op. 43 No. 2, D. 827",Franz Schubert,"['classical', 'classical era', 'early romantic era']",0.206,0.0645,4,-25.162,1,0.0396,0.985,0.894,0.138,0.0398,79.757,205560,4
4aGi0uWDjzW8asTmAlBJrg,"Salut d'amour, Op. 12 (Arr. Viola & Piano)",Edward Elgar,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",0.282,0.0714,2,-26.705,1,0.0532,0.957,0.288,0.113,0.108,90.298,173000,5
6qRi4Nuw8lU4pn0kK3LGJA,Jeux Interdits: Spanish Romance (Arr. for Guitar and Orchestra),Anonymous,['gregorian chant'],0.254,0.0681,4,-25.069,0,0.0346,0.971,0.92,0.19,0.0916,100.078,182333,4
6VbKfs0qEJBUfICAyon04g,Superman March,John Williams,"['orchestral soundtrack', 'soundtrack']",0.382,0.49,5,-12.627,1,0.0394,0.816,0.921,0.276,0.241,80.069,290992,3
16xQMSrDSEWP5Lp8GrHGcu,Vague / E la nave va,Anja Lechner,['classical cello'],0.165,0.0239,0,-26.612,0,0.045,0.995,0.922,0.0966,0.0953,66.737,418227,4
62Boz6NDFyOT3tKkSWis2E,Adelita,Francisco Tárrega,['late romantic era'],0.39,0.0235,4,-32.271,0,0.0474,0.986,0.954,0.0646,0.189,80.233,108053,1
3l8h6urWQ8SxZINH323Zc7,"By the Roes, and by the Hinds of the Field",Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",0.159,0.175,8,-19.99,1,0.047,0.819,0.933,0.107,0.114,181.043,158933,4
16lscXk0JZ078EVRAIN7Bs,"24 Preludes, Op. 28: No. 15 in D Flat Major. Sostenuto ""Raindrop""",Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",0.401,0.0127,1,-23.075,1,0.0586,0.995,0.906,0.0859,0.0691,130.857,379667,4
7mX2xUpAPaMVh0zHhGoDkC,Pure Imagination (arr. piano),Sophie Hutchings,"['compositional ambient', 'neo-classical']",0.28,0.103,3,-19.187,1,0.0391,0.982,0.958,0.0668,0.153,58.445,203926,4
6TS1h31F8I9SIBIwIvdKYk,"Sicilienne, Op. 78 (Arr. for Flute and Guitar)",Gabriel Fauré,"['classical', 'post-romantic era']",0.304,0.04,3,-23.131,1,0.0428,0.977,0.895,0.108,0.181,139.544,237480,3
5BmNj3cDAyqSFw69VY12WU,The Tearjerker Returns,Chilly Gonzales,['neo-classical'],0.354,0.00717,7,-23.13,0,0.0413,0.987,0.671,0.0959,0.116,80.517,212991,4
6GLy7czJd5VC2Jf47lpj12,Fracture,Stephan Moccio,['background piano'],0.323,0.0186,2,-28.248,1,0.0477,0.99,0.934,0.105,0.126,85.228,207640,4
7AEf1Jc3htMKTWmFZOOGtR,Viola's Theme - Music For Theatre,Jacob Mühlrad,[],0.543,0.0449,9,-26.709,0,0.0374,0.932,0.9,0.0986,0.0745,146.132,189364,4
46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,Jan Garbarek,"['classical saxophone', 'ecm-style jazz', 'german jazz', 'jazz fusion', 'jazz saxophone', 'norwegian jazz']",0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
4ObQ0m7VUtrgdEwpFeCKua,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",0.168,0.00571,8,-36.245,1,0.0404,0.995,0.92,0.068,0.0705,78.043,181693,3
6IUfNz7B3fwyI4FWPJdFWe,"Wiegenlied, Op. 49, No. 4",Johannes Brahms,"['classical', 'german romanticism', 'late romantic era']",0.172,0.00592,3,-35.553,1,0.0454,0.975,0.000263,0.074,0.233,73.816,99244,3
6brnswWmZ8Xdf4MWeskofY,Adoration,Florence Beatrice Price,"['african-american classical', 'american modern classical', 'american romanticism']",0.151,0.0857,7,-25.567,1,0.0521,0.984,0.0636,0.0899,0.0621,78.785,218107,4
29S6PLRccSCyKozzwIik0J,The Truman Show: Truman Sleeps - Short Version,Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",0.266,0.00361,8,-29.735,1,0.052,0.995,0.925,0.0723,0.0631,94.861,160453,4
14DLTNK9HrUbwJM0H9FGxI,"12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. Sheku Kanneh-Mason for Cello and Piano)",Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",0.156,0.0645,9,-24.416,1,0.0516,0.993,0.9,0.0757,0.0363,89.281,109493,3
7f6yQYQ600Klj3v56omFJR,"Dido and Aeneas, Z. 626: When I Am Laid in Earth (Arr. Trovesi for Chamber Ensemble)",Henry Purcell,"['baroque', 'classical', 'early music', 'english baroque']",0.195,0.0429,7,-17.829,0,0.0381,0.879,0.00057,0.0787,0.0394,75.159,250800,5
6sLr7HzQe2xQVhBmhrT3vU,Les baricades mystérieuses - Arranged By Göran Söllscher,François Couperin,"['baroque', 'classical', 'early music', 'french baroque']",0.213,0.0868,10,-27.444,1,0.0413,0.952,0.907,0.111,0.44,138.349,163733,4
7auzpFwCwJhgwkQ8jQdtWb,Intermezzo No. 1,Manuel Ponce,"['classical guitar', 'latin classical', 'mexican classical']",0.246,0.0735,4,-24.199,0,0.0675,0.994,0.894,0.0775,0.0378,66.541,161520,3
3mk0kPavvau5tz8b174cdl,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)",Ottorino Respighi,"['classical', 'early modern classical', 'impressionism', 'italian romanticism', 'neoclassicism', 'post-romantic era']",0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,300232,4
3NbAsIxDL0fVgNuCLD152P,"Dolly Suite, Op. 56: I. Berceuse",Gabriel Fauré,"['classical', 'post-romantic era']",0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4
0RpkVigRs7isnjAaK6WOdQ,Mercy,Max Richter,"['compositional ambient', 'post-minimalism']",0.106,0.132,10,-15.584,0,0.0531,0.894,0.632,0.127,0.0398,66.638,328894,4
2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,"['early romantic era', 'german romanticism']",0.406,0.00921,2,-31.822,1,0.087,0.984,0.906,0.0953,0.303,80.507,215800,4
2oBEw0ppansoY565M3QSjZ,"Ich ruf' zu dir, Herr Jesu Christ, BWV 639 (Transcr. Dähler & Giger)",Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",0.209,0.0193,4,-31.754,0,0.0413,0.952,0.0125,0.296,0.0603,100.426,192373,4
7wimV3Cs7awovZner8YvD5,Bagatellen: III,Valentin Silvestrov,"['ukrainian classical', 'ukrainian classical piano']",0.197,0.00138,0,-43.657,1,0.0505,0.992,0.86,0.0508,0.228,72.243,220827,3
2Tz7fLm0pWasWCCfJiHPlJ,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man's Desiring (Arr. Myra Hess for Piano)",Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",0.239,0.0142,7,-29.65,1,0.0438,0.995,0.894,0.0659,0.306,172.559,243373,3
5liyqr2PFQKbYPKRAjedvq,"Orgelbüchlein, BWV 599-644: Ich ruf zu dir, Herr Jesu Christ, BWV 639 (Arr. Thomas)",Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",0.288,0.0386,5,-26.513,0,0.0374,0.976,0.937,0.103,0.133,132.239,142480,4
4h4py9AzEuUGBTJZO4ifnm,"Nocturne No. 1 in E Flat Major, H.24",John Field,"['early romantic era', 'irish classical']",0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732,4
0enxWAXiYB6JEVqzIRgDba,"3 Songs, Op. 7: I. Après un rêve (Version for Violin and Piano)",Gabriel Fauré,"['classical', 'post-romantic era']",0.235,0.183,5,-15.257,0,0.0438,0.918,0.229,0.0985,0.0458,97.898,193320,4
3bagw7W1Q4nsecXdDV5CAx,LOST,Tony Ann,[],0.505,0.433,10,-13.923,0,0.0343,0.875,0.907,0.111,0.145,133.999,155805,4
4NFMsheZvMFrCQ3oW2irRL,la bianca primavera,Yiruma,"['korean instrumental', 'neo-classical', 'new age piano']",0.293,0.0803,5,-18.26,1,0.0515,0.989,0.929,0.0972,0.0482,119.215,180760,4
5TglMMqjxSaHE9j4iIoJZt,Movement 5 - Pt. 2 - Instrumental,Erland Cooper,['neo-classical'],0.174,0.143,5,-15.095,1,0.0495,0.92,0.857,0.119,0.0456,75.639,252920,4
2tJBG2m6K5jUKxzyTZm9Z7,Malasana,Hania Rani,"['compositional ambient', 'neo-classical']",0.245,0.077,10,-25.633,0,0.0305,0.957,0.843,0.121,0.0677,73.999,321820,4
7oenWdkfvoEySYVc0rH6Cq,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)",Franz Schubert,"['classical', 'classical era', 'early romantic era']",0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,261720,5
2mTYDD0oiG5L4BEvMPZsOO,"24 Preludes, Op. 28: No. 1 in C Major. Agitato",Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",0.246,0.144,0,-23.904,1,0.0456,0.994,0.902,0.0908,0.0558,66.196,36453,4
2LiWNkeUOAeibGxJKxmjsD,"Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights",Sergei Prokofiev,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",0.199,0.0677,0,-20.879,1,0.039,0.786,0.738,0.225,0.145,78.866,307827,3
5D6GPHLuelrjivumi4YWwt,Mercy through the Clouds,Yaffle,[],0.249,0.225,1,-16.879,0,0.0343,0.901,0.89,0.0987,0.158,77.956,279930,3
4LVfZALFDBhIZ6cOKpd6Z4,Still (Arr. Lawson),Ola Gjeilo,"['21st century classical', 'nordic contemporary classical']",0.183,0.0157,0,-25.289,1,0.0374,0.993,0.962,0.0839,0.0373,73.068,149200,3
1xxtp0zJZNTyMeE7vzKBOW,For A Moment,Isobel Waller-Bridge,['soundtrack'],0.151,0.0472,3,-25.197,1,0.0452,0.924,0.818,0.0716,0.0471,139.44,156333,3
1PINN6x0Riouab3wPSglpp,An Idea,Leo Brouwer,"['classical guitar', 'guitarra clasica', 'latin classical']",0.294,0.00785,4,-29.64,0,0.0667,0.994,0.956,0.0929,0.173,70.958,158520,3
4kRZaiCbkpJWo6yxjuUrAF,"9 Preludes, Op. 1: No. 2 in D Minor. Andante con moto",Karol Szymanowski,"['early modern classical', 'impressionism', 'polish classical']",0.484,0.0193,3,-25.031,1,0.0477,0.993,0.936,0.0706,0.0732,70.447,223653,5
6Teem6p2CvvB9HDr2MUBq4,The Lark Ascending: I. Andante sostenuto,Ralph Vaughan Williams,"['classical', 'post-romantic era']",0.2,0.0783,11,-24.392,0,0.0596,0.933,0.165,0.111,0.0406,97.801,372840,4
7nGA1sRfLDWXYb3VPstnZf,Notturno for Strings and Harp,Arnold Schoenberg,"['austro-german modernism', 'classical', 'early modern classical', 'post-romantic era', 'serialism']",0.0979,0.0801,8,-19.643,1,0.0458,0.941,0.431,0.115,0.0608,75.314,192420,4
7msmTNDbP3QWWuevPxcm48,"3 Romanzen, Op. 28: No. 2 in F-Sharp Major (Einfach)",Robert Schumann,"['early romantic era', 'german romanticism']",0.285,0.00453,6,-29.871,1,0.0459,0.995,0.845,0.109,0.0587,70.075,230181,4
22Y5vvWLZ38ipJiOGgdFqI,Il Padrino (for Harp): Un poco liberamente,Nino Rota,"['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'vintage italian soundtrack']",0.289,0.0115,5,-29.475,0,0.0367,0.981,0.949,0.0841,0.0479,83.284,212000,5
4HMf8DnYWNpEbjgvQJFWl6,Passage,Joep Beving,"['compositional ambient', 'neo-classical']",0.459,0.0073,7,-29.42,1,0.0366,0.992,0.96,0.149,0.109,60.19,312373,3
53sR7EKIy3Yc2a3xPXMz9h,The Turning Year,Roger Eno,"['ambient', 'fourth world']",0.414,0.1,5,-18.42,1,0.031,0.972,0.902,0.109,0.106,95.075,160089,4
5UhNUgVvEDNY7FBYo5f7QJ,"Nocturne in B Flat Major, H. 37 (Version for Harp)",John Field,"['early romantic era', 'irish classical']",0.319,0.0553,10,-27.051,1,0.0442,0.976,0.927,0.114,0.146,96.82,178787,1
2oLjhx7w8Hyd3gry9cCXr7,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Johannes Brahms,"['classical', 'german romanticism', 'late romantic era']",0.358,0.167,7,-16.0,0,0.0354,0.899,0.96,0.103,0.601,144.561,138707,4
6mJU2BSVEm03xuNQeu0aIr,"Estrellita (Arr. for Flute, Cello and Piano)",Manuel Ponce,"['classical guitar', 'latin classical', 'mexican classical']",0.245,0.0562,6,-21.374,1,0.048,0.987,0.849,0.0793,0.153,93.484,180442,3
1G2mAZQL8xfy9wRqC6fY6K,A Sparrow Alighted upon our Shoulder,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",0.187,0.109,6,-21.143,0,0.048,0.938,0.867,0.124,0.0501,139.128,147093,5
11kFCPT3e5GGpDQhX6d4sD,The Piano: The Heart Asks Pleasure First,Michael Nyman,"['bow pop', 'british contemporary classical', 'british soundtrack', 'compositional ambient', 'minimalism', 'post-minimalism']",0.217,0.0408,9,-26.146,0,0.0379,0.994,0.912,0.0553,0.0614,159.179,260973,3
536wHI10jgntsG8BaeiIog,The Moon on the Ruined Castle (Arr. Cello & Piano),Rentaro Taki,"['japanese classical', 'late romantic era']",0.209,0.0152,0,-32.064,0,0.0573,0.996,0.961,0.0894,0.149,84.292,73000,4
6GewKupuOJzW9LoRs0w2dI,"Aria, Op. 9",Mieczysław Weinberg,"['early modern classical', 'russian modern classical']",0.149,0.0904,10,-20.34,1,0.0426,0.892,0.0395,0.0833,0.0292,103.453,218639,3
2TOUdZaG9w8pbGVoH0GohP,There Is a Solitude,Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",0.162,0.0682,3,-21.254,1,0.0393,0.989,0.475,0.116,0.0358,144.568,228013,1
5YHTehD7dFRZtuoGWuu1FH,"Song Without Words, Op. 109",Felix Mendelssohn,"['classical', 'early romantic era', 'german romanticism']",0.205,0.0955,2,-23.312,1,0.0476,0.991,0.8,0.0988,0.0557,119.952,274826,4
3SokfTeWt84ZeUenQUPzAX,"Orgelbüchlein, BWV 599-644: Ich ruf zu dir, Herr Jesu Christ, BWV 639 (Arr. Abiton for Guitar)",Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",0.489,0.0141,2,-23.312,0,0.0453,0.994,0.898,0.109,0.272,127.461,194667,4
73cFlYu63RLX1qn9qzMXiJ,"9 Preludes, Op. 1: No. 1 in B Minor. Andante ma non troppo",Karol Szymanowski,"['early modern classical', 'impressionism', 'polish classical']",0.273,0.00516,4,-27.926,0,0.0397,0.994,0.9,0.0955,0.136,91.405,176187,4
3Sy6wgTNEp6vSgLs4EyXAf,Flight from the City,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",0.13,0.086,10,-21.92,1,0.0373,0.932,0.912,0.108,0.0375,90.223,391160,4
4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt,"['baltic classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,636000,3
5qXxnObo7mB0tILE3gObhJ,"Closing - Live at the Arvo Pärt Centre, Estonia / 2022",Luke Howard,"['australian ambient', 'compositional ambient', 'neo-classical']",0.487,0.0188,0,-25.825,1,0.0513,0.995,0.891,0.107,0.19,73.663,104683,5
1vUQ9c2G2YsZU7dYhAKMhf,"Brother - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.405,0.365,1,-10.927,1,0.0307,0.557,0.00048,0.89,0.076,85.781,327267,4
1DfOxEiYPhQlN2D1arscnN,"No Excuses - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.601,0.77,3,-7.447,1,0.0415,0.146,0.00195,0.802,0.723,121.067,297427,4
7z0bwC0VDW3DGR4QJtSy8h,"Crackerman - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.464,0.943,4,-6.616,1,0.0565,0.0077,0.000766,0.979,0.775,140.335,244520,4
48psxWnIVYCPUZJKiuDiEf,The Man Who Sold The World,Nirvana,"['grunge', 'permanent wave', 'rock']",0.468,0.773,1,-8.93,0,0.0942,0.432,0.000132,0.275,0.4,114.773,260947,4
3xIaUb1WsnrqbJo6CsJMLO,Black - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.363,0.553,0,-7.698,1,0.0299,0.00754,1e-05,0.909,0.0908,142.865,330840,4
4yzgjSHWy5E8fKflgwaKQh,Come As You Are,Nirvana,"['grunge', 'permanent wave', 'rock']",0.684,0.79,5,-8.714,0,0.0416,0.532,0.00183,0.0846,0.581,119.196,253893,4
1CCwdb79zo4WThSb5sRnsa,"Andy Warhol - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.433,0.826,4,-8.547,0,0.0548,0.384,3.14e-05,0.939,0.638,159.154,173400,4
7JGsjryRB00XsebAyy4Hy7,"Over Now - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.608,0.502,5,-10.45,0,0.0404,0.167,0.00626,0.244,0.278,111.41,432560,4
1Yv8fDF9pWlAEcocao2D0Q,Alive - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.283,0.823,9,-6.111,0,0.0369,8.92e-05,0.000826,0.963,0.356,152.286,331000,4
6OaCwySGYg30ncfsjKNbtM,Dumb,Nirvana,"['grunge', 'permanent wave', 'rock']",0.691,0.539,6,-9.116,1,0.0363,0.58,0.000545,0.868,0.681,109.432,172973,4
6QHIhlLTb02tvEPtZZtXXw,On A Plain,Nirvana,"['grunge', 'permanent wave', 'rock']",0.708,0.793,1,-8.712,1,0.0406,0.447,0,0.423,0.637,117.951,224800,4
1byoTlWVdu5MqeaoKgdRhZ,"Plush - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.565,0.549,0,-8.88,1,0.0292,0.171,1.5e-05,0.823,0.425,131.503,346973,4
4uc4dKehCiytR5NLTSGJXu,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.535,0.69,8,-8.956,1,0.045,0.116,0.000113,0.73,0.293,81.871,300000,4
6t6L6kLosuIY7Wl9cHnYpS,"Heaven Beside You - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.651,0.701,1,-8.198,1,0.0389,0.259,2.28e-05,0.72,0.426,112.537,337867,4
7LYLw1MSToSNRmaL9E1Fwr,Jeremy - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.344,0.731,5,-7.723,1,0.0329,0.00244,0.000654,0.708,0.17,104.79,319093,4
0i6uaCeKG3dmVHK51My80h,Even Flow - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.376,0.743,7,-8.287,1,0.0311,0.00203,0.000178,0.942,0.343,104.958,322013,4
5zYoaHjRlIEAK2jJJzHkmO,Plateau,Nirvana,"['grunge', 'permanent wave', 'rock']",0.466,0.488,1,-12.636,0,0.0638,0.47,3.67e-05,0.609,0.263,84.654,218067,4
13vQkQKel55qR99YdkXP0m,"Big Empty - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.377,0.758,7,-7.44,1,0.0354,0.147,6.23e-05,0.776,0.443,122.873,297507,4
7etojJg0JsetC3fSVpU3tX,"Would? - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.613,0.7,10,-7.779,0,0.0283,0.0467,2.09e-06,0.702,0.467,100.743,223267,4
1rU8VjpvCD6zo6Gjpel11s,State of Love And Trust - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.487,0.858,5,-6.552,1,0.0627,6.17e-05,0.000122,0.282,0.358,81.169,223547,4
2S4lAby9LtHrSS8l5kyHO9,All Apologies,Nirvana,"['grunge', 'permanent wave', 'rock']",0.616,0.58,1,-10.965,1,0.0714,0.479,3.4e-05,0.118,0.376,108.969,263293,4
2yBAPa9HZj3P2szSaaj4k1,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.554,0.515,6,-8.534,1,0.024,0.0883,2.7e-05,0.883,0.432,95.125,346027,4
3aKJVWH2QOsaMtiCLxYHZX,Lake Of Fire,Nirvana,"['grunge', 'permanent wave', 'rock']",0.561,0.616,1,-9.69,0,0.195,0.318,4.47e-05,0.405,0.683,145.249,175907,4
7aGwtxM1ojA0v2hW5Ax5ey,"Wicked Garden - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.365,0.899,2,-6.577,1,0.0744,0.152,1.03e-05,0.736,0.368,152.033,259120,4
0h3HlD7V4B3gtExX7sI3jM,Porch - Live MTV Unplugged,Pearl Jam,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock']",0.286,0.892,1,-7.928,0,0.119,0.00167,0.00932,0.949,0.147,150.554,378400,4
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"['piano rock', 'pop']",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,"['australian dance', 'australian pop', 'pop']",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,224695,4
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,"['pop', 'uk pop']",0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4
0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,Lady Gaga,"['art pop', 'dance pop', 'pop']",0.519,0.617,7,-4.287,1,0.0313,0.0387,0,0.401,0.222,147.708,225300,3
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,['gen z singer-songwriter'],0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,176440,3
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,['pop'],0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,"['dance pop', 'pop']",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4
